name,orf_name,chr,start,end,length,strand,orf_class,ontology
ERR1,YOR393W,15,1080274.0,1081587.0,1313.0,+,Verified,"GO:0008150,GO:0005575,GO:0004634"
PAU21,YOR394W,15,1082716.0,1083210.0,494.0,+,Uncharacterized,"GO:0008150,GO:0003674,GO:0005575"
YOR394C-A,YOR394C-A,15,1084200.0,1084367.0,167.0,-,Uncharacterized,"GO:0008150,GO:0005575,GO:0003674"
YRF1-8,YOR396W,15,1085471.0,1090861.0,5390.0,+,Uncharacterized,"GO:0008150,GO:0005575,GO:0004386"
YOR396C-A,YOR396C-A,15,1090013.0,1090495.0,482.0,-,Dubious,"GO:0003674,GO:0005575,GO:0008150"
YRF1-7,YPL283C,16,280.0,6007.0,5727.0,-,Verified,"GO:0003678,GO:0000722,GO:0005739"
YPL283W-B,YPL283W-B,16,643.0,1125.0,482.0,+,Dubious,"GO:0008150,GO:0003674,GO:0005575"
YPL283W-A,YPL283W-A,16,1426.0,2001.0,575.0,+,Dubious,"GO:0003674,GO:0005575,GO:0008150"
PAU22,YPL282C,16,7933.0,8427.0,494.0,-,Uncharacterized,"GO:0008150,GO:0003674,GO:0005575"
ERR2,YPL281C,16,9557.0,10870.0,1313.0,-,Verified,"GO:0008150,GO:0004634,GO:0005575"
HSP32,YPL280W,16,11887.0,12600.0,713.0,+,Uncharacterized,"GO:0008150,GO:0005575,GO:0008234,GO:0051082"
YPL279C,YPL279C,16,13228.0,14355.0,1127.0,-,Uncharacterized,"GO:0003674,GO:0008150,GO:0005575"
YPL278C,YPL278C,16,15053.0,15355.0,302.0,-,Uncharacterized,"GO:0003674,GO:0008150,GO:0005575"
YPL277C,YPL277C,16,15405.0,16868.0,1463.0,-,Uncharacterized,"GO:0008150,GO:0003674,GO:0005624"
SAM3,YPL274W,16,22938.0,24701.0,1763.0,+,Verified,"GO:0000095,GO:0005886,GO:0015805,GO:0015847,GO:0015606,GO:0015489,GO:0015848"
SAM4,YPL273W,16,25087.0,26064.0,977.0,+,Verified,"GO:0008898,GO:0005737,GO:0005634,GO:0019284,GO:0050667,GO:0046498"
YPL272C,YPL272C,16,26611.0,28164.0,1553.0,-,Uncharacterized,"GO:0003674,GO:0008150,GO:0005575"
ATP15,YPL271W,16,30079.0,30267.0,188.0,+,Verified,"GO:0005756,GO:0015986,GO:0046933,GO:0005739"
MDL2,YPL270W,16,30482.0,32803.0,2321.0,+,Verified,"GO:0005743,GO:0009060,GO:0042626,GO:0005739"
KAR9,YPL269W,16,33013.0,34947.0,1934.0,+,Verified,"GO:0003674,GO:0005938,GO:0043332,GO:0030473"
PLC1,YPL268W,16,35236.0,37845.0,2609.0,+,Verified,"GO:0004435,GO:0009395,GO:0032958,GO:0001402,GO:0000778,GO:0000775"
ACM1,YPL267W,16,38169.0,38798.0,629.0,+,Verified,"GO:0051436,GO:0005575,GO:0003674"
DIM1,YPL266W,16,39121.0,40077.0,956.0,+,Verified,"GO:0005730,GO:0006364,GO:0000154,GO:0000179,GO:0042254,GO:0030686"
DIP5,YPL265W,16,41043.0,42869.0,1826.0,+,Verified,"GO:0015171,GO:0006865,GO:0005886"
YPL264C,YPL264C,16,43283.0,44344.0,1061.0,-,Uncharacterized,"GO:0008150,GO:0003674,GO:0016021"
KEL3,YPL263C,16,44551.0,46506.0,1955.0,-,Verified,"GO:0008150,GO:0003674,GO:0005737"
FUM1,YPL262W,16,47336.0,48802.0,1466.0,+,Verified,"GO:0004333,GO:0006099,GO:0006106,GO:0005759,GO:0005829,GO:0005739"
YPL261C,YPL261C,16,48996.0,49304.0,308.0,-,Dubious,"GO:0003674,GO:0008150,GO:0005575"
YPL260W,YPL260W,16,49303.0,50958.0,1655.0,+,Uncharacterized,"GO:0005634,GO:0008150,GO:0003674,GO:0005737"
APM1,YPL259C,16,51244.0,52671.0,1427.0,-,Verified,"GO:0030121,GO:0030276,GO:0016192,GO:0006896"
THI21,YPL258C,16,53498.0,55153.0,1655.0,-,Verified,"GO:0008972,GO:0009228,GO:0005575,GO:0008902"
YPL257W,YPL257W,16,63279.0,63860.0,581.0,+,Uncharacterized,"GO:0003674,GO:0008150,GO:0005575"
CLN2,YPL256C,16,64977.0,66614.0,1637.0,-,Verified,"GO:0005737,GO:0016538,GO:0000321,GO:0000079,GO:0005634,GO:0000307,GO:0010526"
BBP1,YPL255W,16,67725.0,68882.0,1157.0,+,Verified,"GO:0005200,GO:0005816,GO:0007020,GO:0007103"
HFI1,YPL254W,16,69485.0,70951.0,1466.0,+,Verified,"GO:0000124,GO:0016568,GO:0016573,GO:0003712,GO:0006366,GO:0003713,GO:0005671,GO:0046695,GO:0000723"
VIK1,YPL253C,16,71063.0,73006.0,1943.0,-,Verified,"GO:0007017,GO:0003777,GO:0005816,GO:0005871,GO:0007064"
YAH1,YPL252C,16,73363.0,73881.0,518.0,-,Verified,"GO:0006784,GO:0005759,GO:0016653"
YPL251W,YPL251W,16,73625.0,73927.0,302.0,+,Dubious,"GO:0003674,GO:0008150,GO:0005575"
ICY2,YPL250C,16,74309.0,74719.0,410.0,-,Verified,"GO:0003674,GO:0008150,GO:0005575"
RPL36B,YPL249C-A,16,75699.0,76239.0,540.0,-,Verified,"GO:0003723,GO:0003735,GO:0006412,GO:0022625"
YPL250W-A,YPL250W-A,16,75702.0,75989.0,287.0,+,Dubious,"GO:0008150,GO:0003674,GO:0005575"
GYP5,YPL249C,16,76669.0,79353.0,2684.0,-,Verified,"GO:0005097,GO:0016192,GO:0005625,GO:0005829,GO:0000131,GO:0005934,GO:0005935,GO:0005798,GO:0005886,GO:0006888,GO:0005624"
GAL4,YPL248C,16,79711.0,82356.0,2645.0,-,Verified,"GO:0005634,GO:0006012,GO:0000411,GO:0016563,GO:0003700"
YPL247C,YPL247C,16,82625.0,84196.0,1571.0,-,Uncharacterized,"GO:0008150,GO:0003674,GO:0005634,GO:0005737"
RBD2,YPL246C,16,84509.0,85297.0,788.0,-,Verified,"GO:0030137,GO:0003674,GO:0008150,GO:0005794"
YPL245W,YPL245W,16,85586.0,86950.0,1364.0,+,Uncharacterized,"GO:0003674,GO:0008150,GO:0005737,GO:0005634"
HUT1,YPL244C,16,87014.0,88033.0,1019.0,-,Verified,"GO:0015785,GO:0005459,GO:0005575"
SRP68,YPL243W,16,88517.0,90316.0,1799.0,+,Verified,"GO:0005786,GO:0045047,GO:0005048,GO:0006617"
IQG1,YPL242C,16,90622.0,95109.0,4487.0,-,Verified,"GO:0000142,GO:0007015,GO:0006970,GO:0008092,GO:0000910"
CIN2,YPL241C,16,95372.0,96258.0,886.0,-,Verified,"GO:0007017,GO:0005575,GO:0007023,GO:0005096"
HSP82,YPL240C,16,96496.0,98625.0,2129.0,-,Verified,"GO:0006950,GO:0005737,GO:0042623,GO:0043248,GO:0006970,GO:0006458,GO:0042026,GO:0051082,GO:0032212"
YAR1,YPL239W,16,99484.0,100086.0,602.0,+,Verified,"GO:0003674,GO:0006970,GO:0006979,GO:0042274,GO:0005737"
YPL238C,YPL238C,16,100474.0,100863.0,389.0,-,Dubious,"GO:0003674,GO:0008150,GO:0005575"
SUI3,YPL237W,16,100496.0,101353.0,857.0,+,Verified,"GO:0005840,GO:0003743,GO:0006413,GO:0005850,GO:0043614"
YPL236C,YPL236C,16,101608.0,102702.0,1094.0,-,Uncharacterized,"GO:0008150,GO:0004674,GO:0000329"
RVB2,YPL235W,16,103232.0,104647.0,1415.0,+,Verified,"GO:0016585,GO:0016074,GO:0006364,GO:0005634,GO:0006357,GO:0016887,GO:0006338,GO:0000812,GO:0031011,GO:0043140"
TFP3,YPL234C,16,104946.0,105440.0,494.0,-,Verified,"GO:0007035,GO:0000220,GO:0046961,GO:0016021,GO:0000324"
NSL1,YPL233W,16,106172.0,106822.0,650.0,+,Verified,"GO:0007059,GO:0003674,GO:0000922,GO:0000776,GO:0000818"
SSO1,YPL232W,16,107275.0,108147.0,872.0,+,Verified,"GO:0006893,GO:0031201,GO:0030437,GO:0006944,GO:0031321,GO:0005484,GO:0005628,GO:0005886"
FAS2,YPL231W,16,108652.0,114315.0,5663.0,+,Verified,"GO:0004316,GO:0004315,GO:0005739,GO:0008897,GO:0005835,GO:0005829,GO:0005737,GO:0006633"
USV1,YPL230W,16,115219.0,116487.0,1268.0,+,Verified,"GO:0003674,GO:0005575,GO:0006357"
YPL229W,YPL229W,16,117067.0,117687.0,620.0,+,Uncharacterized,"GO:0003674,GO:0008150,GO:0005737"
CET1,YPL228W,16,118382.0,120031.0,1649.0,+,Verified,"GO:0006370,GO:0005634,GO:0004651,GO:0031533"
ALG5,YPL227C,16,120163.0,121167.0,1004.0,-,Verified,"GO:0006487,GO:0005789,GO:0004581"
NEW1,YPL226W,16,121767.0,125357.0,3590.0,+,Verified,"GO:0005737,GO:0016887,GO:0005524,GO:0042254,GO:0005739"
YPL225W,YPL225W,16,126006.0,126446.0,440.0,+,Verified,"GO:0008150,GO:0003674,GO:0005737,GO:0005840"
MMT2,YPL224C,16,126738.0,128087.0,1349.0,-,Verified,"GO:0006879,GO:0003674,GO:0016021,GO:0005739"
GRE1,YPL223C,16,128631.0,129137.0,506.0,-,Verified,"GO:0006950,GO:0003674,GO:0005737,GO:0006970"
FMP40,YPL222W,16,130161.0,132227.0,2066.0,+,Uncharacterized,"GO:0003674,GO:0008150,GO:0005739"
YPL222C-A,YPL222C-A,16,131869.0,132114.0,245.0,-,Dubious,"GO:0008150,GO:0003674,GO:0005575"
FLC1,YPL221W,16,133042.0,135423.0,2381.0,+,Verified,"GO:0005935,GO:0000324,GO:0005783,GO:0009272,GO:0015883,GO:0015230,GO:0006457"
RPL1A,YPL220W,16,135789.0,136442.0,653.0,+,Verified,"GO:0022625,GO:0003735,GO:0006412"
PCL8,YPL219W,16,136749.0,138227.0,1478.0,+,Verified,"GO:0000307,GO:0045719,GO:0016538"
SAR1,YPL218W,16,138697.0,139408.0,711.0,+,Verified,"GO:0003924,GO:0006888,GO:0030127"
BMS1,YPL217C,16,139619.0,143170.0,3551.0,-,Verified,"GO:0005634,GO:0005737,GO:0005730,GO:0006364,GO:0042255,GO:0005525,GO:0005739,GO:0030686"
YPL216W,YPL216W,16,143820.0,147128.0,3308.0,+,Uncharacterized,"GO:0008150,GO:0003674,GO:0005575"
CBP3,YPL215W,16,147415.0,148422.0,1007.0,+,Verified,"GO:0005739,GO:0003674,GO:0033108,GO:0032592"
THI6,YPL214C,16,148568.0,150190.0,1622.0,-,Verified,"GO:0009228,GO:0004417,GO:0004789,GO:0005737,GO:0005829"
LEA1,YPL213W,16,150613.0,151329.0,716.0,+,Verified,"GO:0005737,GO:0005686,GO:0031202,GO:0000398,GO:0000723"
PUS1,YPL212C,16,151514.0,153148.0,1634.0,-,Verified,"GO:0005634,GO:0016439,GO:0042254,GO:0031120,GO:0031119"
NIP7,YPL211W,16,153494.0,154039.0,545.0,+,Verified,"GO:0000027,GO:0005730,GO:0022625,GO:0006364,GO:0003674,GO:0042273,GO:0042254"
SRP72,YPL210C,16,154289.0,156211.0,1922.0,-,Verified,"GO:0005786,GO:0045047,GO:0005048,GO:0006617"
IPL1,YPL209C,16,156489.0,157592.0,1103.0,-,Verified,"GO:0005876,GO:0005828,GO:0004672,GO:0008608,GO:0000778,GO:0051233,GO:0051228,GO:0005819,GO:0007059,GO:0032465,GO:0045144"
RKM1,YPL208W,16,157841.0,159592.0,1751.0,+,Verified,"GO:0005737,GO:0016279,GO:0005634,GO:0042493"
TYW1,YPL207W,16,159908.0,162340.0,2432.0,+,Verified,"GO:0003674,GO:0005783,GO:0031591"
PGC1,YPL206C,16,162631.0,163596.0,965.0,-,Uncharacterized,"GO:0046475,GO:0005783,GO:0005739,GO:0034479,GO:0034478"
YPL205C,YPL205C,16,163921.0,164265.0,344.0,-,Dubious,"GO:0000723,GO:0045944,GO:0030437,GO:0003674,GO:0005575"
HRR25,YPL204W,16,164275.0,165759.0,1484.0,+,Verified,"GO:0042274,GO:0006281,GO:0005634,GO:0005886,GO:0007067,GO:0033551,GO:0051455,GO:0006468,GO:0000775,GO:0006888,GO:0004674,GO:0005935,GO:0005934"
TPK2,YPL203W,16,166255.0,167397.0,1142.0,+,Verified,"GO:0005952,GO:0007265,GO:0005634,GO:0004691,GO:0006468,GO:0001403"
AFT2,YPL202C,16,168087.0,169337.0,1250.0,-,Verified,"GO:0003704,GO:0006367,GO:0006979,GO:0006879,GO:0005634,GO:0005739,GO:0003700,GO:0045941"
YIG1,YPL201C,16,169769.0,171154.0,1385.0,-,Verified,"GO:0003674,GO:0005829,GO:0005634,GO:0006114"
CSM4,YPL200W,16,171483.0,171953.0,470.0,+,Verified,"GO:0045132,GO:0003674,GO:0005789"
YPL199C,YPL199C,16,172032.0,172754.0,722.0,-,Uncharacterized,"GO:0005737,GO:0003674,GO:0008150"
RPL7B,YPL198W,16,173151.0,174701.0,1550.0,+,Verified,"GO:0022625,GO:0003735,GO:0006412"
YPL197C,YPL197C,16,174342.0,174755.0,413.0,-,Dubious,"GO:0003674,GO:0008150,GO:0005575"
OXR1,YPL196W,16,175042.0,175863.0,821.0,+,Verified,"GO:0006979,GO:0003674,GO:0005739"
APL5,YPL195W,16,176222.0,179020.0,2798.0,+,Verified,"GO:0006896,GO:0030123,GO:0016192,GO:0005515"
DDC1,YPL194W,16,179276.0,181114.0,1838.0,+,Verified,"GO:0000075,GO:0003674,GO:0000794,GO:0007126,GO:0000725,GO:0031575,GO:0031576,GO:0031573"
RSA1,YPL193W,16,181402.0,182547.0,1145.0,+,Verified,"GO:0000027,GO:0005654,GO:0003674,GO:0000723"
PRM3,YPL192C,16,182654.0,183055.0,401.0,-,Verified,"GO:0003674,GO:0005635,GO:0019236,GO:0000742"
YPL191C,YPL191C,16,183596.0,184678.0,1082.0,-,Uncharacterized,"GO:0005737,GO:0003674,GO:0008150"
NAB3,YPL190C,16,185316.0,187724.0,2408.0,-,Verified,"GO:0008143,GO:0006357,GO:0005634,GO:0030847"
COA2,YPL189C-A,16,188306.0,188512.0,206.0,-,Uncharacterized,"GO:0008150,GO:0003674,GO:0005575"
GUP2,YPL189W,16,189153.0,190982.0,1829.0,+,Verified,"GO:0016020,GO:0008374,GO:0015793"
POS5,YPL188W,16,191405.0,192649.0,1244.0,+,Verified,"GO:0006979,GO:0005759,GO:0006741,GO:0042736,GO:0005739"
MF(ALPHA)1,YPL187W,16,193647.0,194144.0,497.0,+,Verified,"GO:0005576,GO:0000772,GO:0000750"
UIP4,YPL186C,16,194511.0,195425.0,914.0,-,Verified,"GO:0008150,GO:0003674,GO:0005783,GO:0005635,GO:0005741"
YPL185W,YPL185W,16,195252.0,195647.0,395.0,+,Dubious,"GO:0003674,GO:0008150,GO:0005575"
MRN1,YPL184C,16,195949.0,197787.0,1838.0,-,Uncharacterized,"GO:0003674,GO:0008150,GO:0005737"
RTC6,YPL183W-A,16,199094.0,199375.0,281.0,+,Uncharacterized,"GO:0006412,GO:0003735,GO:0005762"
RTT10,YPL183C,16,199494.0,202535.0,3041.0,-,Verified,"GO:0003674,GO:0005737,GO:0010526"
YPL182C,YPL182C,16,203305.0,203688.0,383.0,-,Dubious,"GO:0003674,GO:0008150,GO:0005575"
CTI6,YPL181W,16,203420.0,204940.0,1520.0,+,Verified,"GO:0008134,GO:0045941,GO:0005634,GO:0000508,GO:0004407,GO:0016575,GO:0035064"
TCO89,YPL180W,16,205247.0,207646.0,2399.0,+,Verified,"GO:0006071,GO:0003674,GO:0000329,GO:0031234,GO:0031505,GO:0001558,GO:0031931,GO:0000306,GO:0009651,GO:0031929"
PPQ1,YPL179W,16,208156.0,209805.0,1649.0,+,Verified,"GO:0004722,GO:0006470,GO:0006417,GO:0005737"
CBC2,YPL178W,16,212157.0,212783.0,626.0,+,Verified,"GO:0000243,GO:0005846,GO:0000398,GO:0000339,GO:0000723"
CUP9,YPL177C,16,213041.0,213961.0,920.0,-,Verified,"GO:0003704,GO:0006878,GO:0006367,GO:0005634,GO:0016563,GO:0016564,GO:0045449"
TRE1,YPL176C,16,216011.0,218362.0,2351.0,-,Verified,"GO:0005886,GO:0003674,GO:0006511"
SPT14,YPL175W,16,218629.0,220087.0,1458.0,+,Verified,"GO:0006506,GO:0005783,GO:0000506,GO:0008194"
NIP100,YPL174C,16,220166.0,222772.0,2606.0,-,Verified,"GO:0005869,GO:0008017,GO:0005515,GO:0005816,GO:0000132"
MRPL40,YPL173W,16,223142.0,224035.0,893.0,+,Verified,"GO:0005762,GO:0003735,GO:0006412,GO:0005739"
COX10,YPL172C,16,224352.0,225740.0,1388.0,-,Verified,"GO:0008495,GO:0006784,GO:0005739"
OYE3,YPL171C,16,226168.0,227370.0,1202.0,-,Verified,"GO:0003959,GO:0005575,GO:0009636"
DAP1,YPL170W,16,228313.0,228771.0,458.0,+,Verified,"GO:0016020,GO:0020037,GO:0032443"
MEX67,YPL169C,16,229038.0,230837.0,1799.0,-,Verified,"GO:0042272,GO:0005737,GO:0005643,GO:0006406,GO:0017056,GO:0003723,GO:0005515,GO:0000055"
YPL168W,YPL168W,16,231216.0,232508.0,1292.0,+,Uncharacterized,"GO:0008150,GO:0003674,GO:0005739"
REV3,YPL167C,16,232592.0,237106.0,4514.0,-,Verified,"GO:0006281,GO:0016035,GO:0003887,GO:0005739"
ATG29,YPL166W,16,237337.0,237978.0,641.0,+,Verified,"GO:0003674,GO:0005737,GO:0000407,GO:0016236"
SET6,YPL165C,16,237955.0,239076.0,1121.0,-,Verified,"GO:0008150,GO:0003674,GO:0005575"
MLH3,YPL164C,16,239349.0,241496.0,2147.0,-,Verified,"GO:0006298,GO:0003674,GO:0007131,GO:0005634,GO:0032390"
SVS1,YPL163C,16,241917.0,242699.0,782.0,-,Verified,"GO:0042221,GO:0003674,GO:0009277,GO:0000324"
YPL162C,YPL162C,16,243205.0,244026.0,821.0,-,Uncharacterized,"GO:0008150,GO:0003674,GO:0000329"
BEM4,YPL161C,16,244318.0,246219.0,1901.0,-,Verified,"GO:0007266,GO:0030036,GO:0003674,GO:0005634,GO:0030010,GO:0000723,GO:0005737,GO:0010526"
CDC60,YPL160W,16,246989.0,250261.0,3272.0,+,Verified,"GO:0004823,GO:0006429,GO:0005737"
PET20,YPL159C,16,250906.0,251667.0,761.0,-,Verified,"GO:0003674,GO:0005739,GO:0009060"
AIM44,YPL158C,16,252033.0,254309.0,2276.0,-,Uncharacterized,"GO:0008150,GO:0003674,GO:0005935"
TGS1,YPL157W,16,254813.0,255760.0,947.0,+,Verified,"GO:0005730,GO:0008173,GO:0006387,GO:0042254,GO:0007000"
PRM4,YPL156C,16,255912.0,256766.0,854.0,-,Verified,"GO:0003674,GO:0016021,GO:0000747,GO:0019236"
KIP2,YPL155C,16,257215.0,259335.0,2120.0,-,Verified,"GO:0005871,GO:0005881,GO:0007026,GO:0000092,GO:0003777,GO:0030473,GO:0005739"
PEP4,YPL154C,16,259713.0,260930.0,1217.0,-,Verified,"GO:0016237,GO:0004196,GO:0030435,GO:0009267,GO:0004175,GO:0007039,GO:0000324,GO:0005739,GO:0000328"
RAD53,YPL153C,16,261726.0,264191.0,2465.0,-,Verified,"GO:0006139,GO:0005634,GO:0004712,GO:0006281,GO:0003688,GO:0006270,GO:0009202,GO:0008104"
YPL152W-A,YPL152W-A,16,264601.0,264699.0,98.0,+,Uncharacterized,"GO:0008150,GO:0003674,GO:0005575"
RRD2,YPL152W,16,265027.0,266103.0,1076.0,+,Verified,"GO:0000267,GO:0005829,GO:0008601,GO:0006970,GO:0030472,GO:0000159,GO:0003755"
PRP46,YPL151C,16,266179.0,267534.0,1355.0,-,Verified,"GO:0003674,GO:0005681,GO:0000398"
YPL150W,YPL150W,16,268187.0,270892.0,2705.0,+,Uncharacterized,"GO:0004672,GO:0008150,GO:0005575"
ATG5,YPL149W,16,271309.0,272193.0,884.0,+,Verified,"GO:0005776,GO:0005829,GO:0032258,GO:0016236,GO:0006501,GO:0019776,GO:0000407,GO:0034274"
PPT2,YPL148C,16,272293.0,272814.0,521.0,-,Verified,"GO:0018065,GO:0008897,GO:0005739"
PXA1,YPL147W,16,273254.0,275866.0,2612.0,+,Verified,"GO:0005779,GO:0015908,GO:0042626"
NOP53,YPL146C,16,276161.0,277528.0,1367.0,-,Verified,"GO:0005730,GO:0000463,GO:0000055,GO:0019843,GO:0042254,GO:0005634"
KES1,YPL145C,16,278394.0,279698.0,1304.0,-,Verified,"GO:0008142,GO:0005737,GO:0019898,GO:0000139,GO:0005498,GO:0015918,GO:0015485,GO:0006897,GO:0005546,GO:0006892,GO:0030011,GO:0006887"
POC4,YPL144W,16,280479.0,280925.0,446.0,+,Verified,"GO:0003674,GO:0005737,GO:0000723,GO:0043248,GO:0005622,GO:0051131"
RPL33A,YPL143W,16,282121.0,282969.0,848.0,+,Verified,"GO:0003735,GO:0006412,GO:0022625"
YPL142C,YPL142C,16,282685.0,283002.0,317.0,-,Dubious,"GO:0003674,GO:0008150,GO:0005575"
YPL141C,YPL141C,16,283463.0,286060.0,2597.0,-,Uncharacterized,"GO:0008150,GO:0005737,GO:0004672"
MKK2,YPL140C,16,287513.0,289033.0,1520.0,-,Verified,"GO:0004708,GO:0006468,GO:0007165,GO:0005622"
UME1,YPL139C,16,289668.0,291050.0,1382.0,-,Verified,"GO:0005634,GO:0003714,GO:0040020,GO:0000509,GO:0000508,GO:0004407,GO:0016575"
SPP1,YPL138C,16,291365.0,292426.0,1061.0,-,Verified,"GO:0006348,GO:0006355,GO:0016571,GO:0042800,GO:0048188,GO:0035064"
GIP3,YPL137C,16,292816.0,296646.0,3830.0,-,Verified,"GO:0005783,GO:0005737,GO:0005739,GO:0007059,GO:0008599,GO:0008157,GO:0043666,GO:0005840"
YPL136W,YPL136W,16,296285.0,296653.0,368.0,+,Dubious,"GO:0008150,GO:0003674,GO:0005575"
ISU1,YPL135W,16,297552.0,298049.0,497.0,+,Verified,"GO:0005759,GO:0006879,GO:0005739,GO:0016226,GO:0005515"
YPL135C-A,YPL135C-A,16,297677.0,297850.0,173.0,-,Dubious,"GO:0003674,GO:0005575,GO:0008150"
ODC1,YPL134C,16,298570.0,299502.0,932.0,-,Verified,"GO:0005739,GO:0005743,GO:0006839,GO:0005310"
RDS2,YPL133C,16,299887.0,301227.0,1340.0,-,Verified,"GO:0009410,GO:0005634,GO:0005737,GO:0016563,GO:0045722"
COX11,YPL132W,16,301715.0,302617.0,902.0,+,Verified,"GO:0005743,GO:0009060,GO:0006461,GO:0005740,GO:0005507,GO:0005761,GO:0005739"
RPL5,YPL131W,16,303120.0,304013.0,893.0,+,Verified,"GO:0000027,GO:0003723,GO:0006412,GO:0003735,GO:0022625"
SPO19,YPL130W,16,304386.0,305057.0,671.0,+,Verified,"GO:0009277,GO:0007126,GO:0003674"
TAF14,YPL129W,16,305297.0,306136.0,839.0,+,Verified,"GO:0005674,GO:0000114,GO:0005669,GO:0006367,GO:0006338,GO:0016251,GO:0000119,GO:0016514,GO:0031011,GO:0033100,GO:0004406,GO:0016573"
TBF1,YPL128C,16,306532.0,308220.0,1688.0,-,Verified,"GO:0005634,GO:0003677,GO:0006345,GO:0003700,GO:0000784,GO:0000228,GO:0043035"
HHO1,YPL127C,16,308827.0,309603.0,776.0,-,Verified,"GO:0003677,GO:0006355,GO:0005634,GO:0000788,GO:0045910"
NAN1,YPL126W,16,310209.0,312899.0,2690.0,+,Verified,"GO:0030515,GO:0000462,GO:0030869,GO:0042254,GO:0032040,GO:0045943,GO:0033553,GO:0005730,GO:0030686,GO:0034455"
KAP120,YPL125W,16,313387.0,316485.0,3098.0,+,Verified,"GO:0005737,GO:0005643,GO:0017056,GO:0006606"
SPC29,YPL124W,16,316754.0,317515.0,761.0,+,Verified,"GO:0005200,GO:0007103,GO:0005823,GO:0007020"
RNY1,YPL123C,16,317640.0,318944.0,1304.0,-,Verified,"GO:0005576,GO:0004521,GO:0000902"
TFB2,YPL122C,16,319225.0,320766.0,1541.0,-,Verified,"GO:0006367,GO:0007070,GO:0006289,GO:0016251,GO:0000717,GO:0000443,GO:0000442,GO:0000439"
MEI5,YPL121C,16,320961.0,321629.0,668.0,-,Verified,"GO:0003674,GO:0000707,GO:0007131,GO:0000794"
VPS30,YPL120W,16,322070.0,323743.0,1673.0,+,Verified,"GO:0005624,GO:0034271,GO:0034272,GO:0016303,GO:0042147,GO:0032258,GO:0006661,GO:0000300,GO:0016236,GO:0045324"
YPL119C-A,YPL119C-A,16,324023.0,324286.0,263.0,-,Uncharacterized,"GO:0008150,GO:0003674,GO:0005575"
DBP1,YPL119C,16,324410.0,326263.0,1853.0,-,Verified,"GO:0005737,GO:0006413,GO:0003724"
MRP51,YPL118W,16,326627.0,327661.0,1034.0,+,Verified,"GO:0005763,GO:0006412,GO:0003735,GO:0006413,GO:0005739"
IDI1,YPL117C,16,327863.0,328729.0,866.0,-,Verified,"GO:0006696,GO:0004452,GO:0005829"
HOS3,YPL116W,16,329605.0,331698.0,2093.0,+,Verified,"GO:0004407,GO:0016575,GO:0005737,GO:0005935,GO:0005634"
BEM3,YPL115C,16,332099.0,335485.0,3386.0,-,Verified,"GO:0007119,GO:0007124,GO:0005622,GO:0007118,GO:0005100,GO:0007264,GO:0001403,GO:0030010,GO:0032266"
YPL114W,YPL114W,16,335947.0,336366.0,419.0,+,Dubious,"GO:0003674,GO:0005575,GO:0008150"
YPL113C,YPL113C,16,335952.0,337142.0,1190.0,-,Uncharacterized,"GO:0005575,GO:0008152,GO:0016616"
PEX25,YPL112C,16,337435.0,338619.0,1184.0,-,Verified,"GO:0007031,GO:0003674,GO:0005778,GO:0016558"
CAR1,YPL111W,16,339943.0,340944.0,1001.0,+,Verified,"GO:0004053,GO:0019547,GO:0005829,GO:0030145,GO:0008270"
GDE1,YPL110C,16,341067.0,344738.0,3671.0,-,Verified,"GO:0047389,GO:0046475,GO:0005737,GO:0005840"
YPL109C,YPL109C,16,345263.0,347388.0,2125.0,-,Uncharacterized,"GO:0008150,GO:0003674,GO:0005739"
YPL108W,YPL108W,16,348443.0,348949.0,506.0,+,Uncharacterized,"GO:0003674,GO:0008150,GO:0005737"
YPL107W,YPL107W,16,349116.0,349862.0,746.0,+,Uncharacterized,"GO:0003674,GO:0005739,GO:0008150"
SSE1,YPL106C,16,350191.0,352272.0,2081.0,-,Verified,"GO:0006457,GO:0005524,GO:0000723,GO:0030188,GO:0005737,GO:0042026,GO:0000774"
SYH1,YPL105C,16,352860.0,355409.0,2549.0,-,Verified,"GO:0008150,GO:0003674,GO:0005739,GO:0005737,GO:0005840"
MSD1,YPL104W,16,355697.0,357673.0,1976.0,+,Verified,"GO:0004815,GO:0005739,GO:0006412"
FMP30,YPL103C,16,357997.0,359403.0,1406.0,-,Uncharacterized,"GO:0003674,GO:0008150,GO:0005739"
YPL102C,YPL102C,16,360000.0,360302.0,302.0,-,Dubious,"GO:0008150,GO:0003674,GO:0005575"
ELP4,YPL101W,16,360206.0,361576.0,1370.0,+,Verified,"GO:0005737,GO:0006357,GO:0006400,GO:0003674,GO:0033588"
ATG21,YPL100W,16,361869.0,363359.0,1490.0,+,Verified,"GO:0005829,GO:0000329,GO:0035091,GO:0032258,GO:0016050,GO:0006497,GO:0016236,GO:0034497"
AIM43,YPL099C,16,363517.0,364065.0,548.0,-,Uncharacterized,"GO:0003674,GO:0008150,GO:0005739"
MGR2,YPL098C,16,364383.0,364724.0,341.0,-,Verified,"GO:0003674,GO:0000002,GO:0005575"
MSY1,YPL097W,16,364949.0,366427.0,1478.0,+,Verified,"GO:0004831,GO:0005739,GO:0006437"
ERI1,YPL096C-A,16,366526.0,366732.0,206.0,-,Verified,"GO:0005789,GO:0000506,GO:0006506,GO:0005095,GO:0007265"
