chromosome,position,NCP_score,NCP_score/noise_ratio
14,616671,3.32,1.419
14,616819,1.7,2.237
14,617091,3.5,1.311
14,617232,1.62,0.9359999999999999
14,617370,1.75,1.1440000000000001
14,617569,1.79,0.6609999999999999
14,617739,2.48,1.083
14,617896,1.7,1.062
14,618049,1.96,0.966
14,618245,0.96,0.5820000000000001
14,618479,1.23,0.804
14,618665,2.94,0.99
14,618818,1.55,0.5
14,618948,1.38,0.654
14,619436,1.57,0.727
14,619607,0.51,0.68
14,620081,1.55,0.54
14,620381,2.78,0.622
14,620572,4.06,0.8270000000000001
14,620761,5.8,1.068
14,620941,3.27,0.598
14,621093,1.32,0.47700000000000004
14,621295,1.87,0.779
14,621471,1.64,0.927
14,621604,1.66,0.79
14,621771,2.13,0.6940000000000001
14,621942,4.68,2.053
14,622113,1.2,0.6779999999999999
14,622263,1.14,0.75
14,622445,1.33,0.985
14,622681,0.61,0.565
14,622943,1.41,0.91
14,623099,4.33,2.946
14,623288,5.97,1.6269999999999998
14,623438,3.46,0.677
14,623554,3.11,0.531
14,623690,4.5,1.166
14,623958,2.01,0.7909999999999999
14,624083,5.76,1.8230000000000002
14,624239,4.11,1.139
14,624388,3.38,1.77
14,624627,1.29,0.617
14,624780,1.15,1.0
14,624932,1.55,0.7909999999999999
14,625076,1.8,0.562
14,625224,1.63,0.519
14,625405,2.2,0.8759999999999999
14,625571,2.59,0.863
14,625705,1.62,0.8140000000000001
14,625836,0.66,0.493
14,626135,2.49,1.264
14,626274,1.62,0.768
14,626482,2.05,0.7709999999999999
14,626638,1.99,1.199
14,626788,3.71,2.944
14,626951,3.61,4.149
14,627120,1.87,2.9219999999999997
14,627320,0.4,0.8
14,627440,0.79,1.4909999999999999
14,627662,0.69,0.466
14,627791,3.92,1.62
14,627932,3.24,1.385
14,628084,1.23,1.194
14,628242,1.2,0.645
14,628525,1.15,0.502
14,628665,1.33,1.015
14,628845,1.31,2.62
14,628976,0.37,0.74
14,629232,0.88,0.662
14,629403,1.59,0.45299999999999996
14,629517,2.03,0.9620000000000001
14,629741,1.46,0.503
14,629905,2.42,0.815
14,630049,1.46,0.466
14,630222,2.27,0.62
14,630338,3.46,1.466
14,630478,1.69,0.449
14,630645,1.86,0.6459999999999999
14,630863,1.5,0.815
14,631066,1.62,1.0
14,631225,1.27,1.351
14,631752,0.69,1.278
14,631903,0.28,0.56
14,632072,2.13,3.043
14,632259,3.79,2.8280000000000003
14,632437,2.68,0.873
14,632547,0.64,0.821
14,632801,1.2,0.645
14,632976,3.41,1.196
14,633231,2.46,0.475
14,633378,2.92,0.635
14,633528,3.19,0.728
14,633705,3.0,1.22
14,633887,2.44,0.8109999999999999
14,634070,4.75,1.494
14,634322,1.94,0.721
14,634470,3.21,1.167
14,634653,2.5,1.8659999999999999
14,634815,2.51,1.321
14,634989,4.19,1.3969999999999998
14,635129,6.11,2.8819999999999997
14,635296,1.42,1.0759999999999998
14,635534,3.42,1.455
14,635717,1.55,1.013
14,635978,5.01,10.02
14,636132,3.73,2.572
14,636253,1.05,0.5329999999999999
14,636405,3.24,1.08
14,636567,5.35,1.358
14,636718,5.22,2.822
14,636986,3.71,2.559
14,637183,3.87,1.964
14,637337,2.95,1.25
14,637497,1.69,0.626
14,637676,3.91,1.133
14,637821,2.04,0.562
14,638013,2.12,0.675
14,638190,4.11,1.7790000000000001
14,638302,2.58,0.8109999999999999
14,638503,2.83,0.9129999999999999
14,638761,1.98,1.042
14,638929,1.36,1.204
14,639115,2.71,2.168
14,639290,3.79,1.138
14,639458,4.58,1.422
14,639627,13.22,4.334
14,639787,7.79,2.188
14,639961,5.23,2.502
14,640155,2.09,1.2009999999999998
14,640361,1.4,0.8859999999999999
14,640523,3.08,1.7209999999999999
14,640656,1.78,0.7609999999999999
14,640778,1.51,0.47200000000000003
14,640916,2.81,0.9590000000000001
14,641078,5.77,1.956
14,641380,4.16,1.296
14,641521,2.68,0.713
14,641699,2.05,0.6609999999999999
14,641860,1.0,0.42200000000000004
14,641983,5.26,2.74
14,642149,5.08,1.6880000000000002
14,642289,1.41,0.87
14,642408,0.26,0.52
14,642594,1.08,1.137
14,642816,5.89,1.864
14,642949,3.67,1.195
14,643159,9.23,3.752
14,643333,10.16,3.444
14,643499,1.85,1.595
14,643786,0.79,0.669
14,643935,0.95,0.725
14,644051,0.72,0.46799999999999997
14,644161,1.02,0.63
14,644288,1.54,0.922
14,644423,4.1,1.085
14,644574,3.68,0.654
14,644732,2.68,0.937
14,644953,2.92,1.025
14,645121,5.03,1.548
14,645228,3.77,1.041
14,645384,2.34,0.6990000000000001
14,645547,4.08,2.5989999999999998
14,645744,2.97,2.062
14,645904,1.59,0.6409999999999999
14,646075,2.41,0.79
14,646266,4.05,1.653
14,646452,4.38,1.6909999999999998
14,646585,2.65,1.4969999999999999
14,646771,7.01,8.151
14,646922,3.68,1.696
14,647117,1.04,1.051
14,647398,1.43,2.4659999999999997
14,647570,2.74,0.9009999999999999
14,647748,6.12,2.17
14,647919,5.02,1.806
14,648255,6.83,3.036
14,648487,3.61,1.3219999999999998
14,648628,1.44,0.588
14,648794,1.31,0.7709999999999999
14,648943,1.95,0.741
14,649128,3.62,0.6409999999999999
14,649307,2.63,0.622
14,649456,4.16,0.95
14,649626,3.63,1.226
14,649775,2.29,0.753
14,649938,2.18,0.645
14,650090,3.73,1.016
14,650217,5.8,1.3940000000000001
14,650391,3.34,1.088
14,650562,2.0,0.6779999999999999
14,650714,3.16,1.22
14,650882,4.75,2.1590000000000003
14,651081,2.77,1.514
14,651252,4.31,1.334
14,651369,1.79,0.6559999999999999
14,651523,1.88,1.011
14,651713,1.83,3.66
14,652026,0.94,1.237
14,652987,1.95,0.542
14,653204,1.52,1.357
14,653444,2.54,1.0759999999999998
14,653603,4.59,1.8659999999999999
14,653748,2.66,0.691
14,653875,7.21,1.794
14,654033,4.92,1.171
14,654174,2.35,0.552
14,654365,3.43,0.9740000000000001
14,654523,4.49,2.079
14,654722,1.68,1.2919999999999998
14,655156,2.42,1.4669999999999999
14,655553,2.55,0.6729999999999999
14,655690,1.65,0.5
14,655896,4.18,0.9790000000000001
14,656043,6.0,1.4809999999999999
14,656277,1.9,0.44
14,656547,2.09,0.5589999999999999
14,656706,6.68,2.249
14,656868,4.58,2.373
14,657045,2.25,1.077
14,657203,4.49,1.7890000000000001
14,657381,3.12,1.2890000000000001
14,657547,2.03,0.853
14,657707,1.88,0.797
14,657875,2.27,0.7120000000000001
14,658065,2.22,0.64
14,658237,1.57,0.47100000000000003
14,658415,2.63,1.159
14,658565,2.27,0.983
14,658714,3.63,0.958
14,658918,4.5,1.25
14,659044,2.34,0.741
14,659274,3.41,0.8740000000000001
14,659412,4.08,0.9470000000000001
14,659525,2.98,0.805
14,659696,2.76,1.045
14,659806,1.65,0.733
14,660021,1.76,0.769
14,660159,4.27,1.636
14,660301,5.22,1.9409999999999998
14,660469,6.24,2.622
14,660627,4.61,1.389
14,660825,4.29,1.236
14,660974,1.91,0.48700000000000004
14,661103,6.57,2.1830000000000003
14,661274,3.27,1.643
14,661539,1.07,1.216
14,661771,0.76,0.7170000000000001
14,661931,2.16,1.08
14,662570,1.22,1.544
14,662751,1.29,2.58
14,662944,4.51,1.1740000000000002
14,663112,8.77,1.4240000000000002
14,663251,5.77,1.743
14,663424,6.92,2.123
14,663598,1.89,0.995
14,663800,1.02,0.927
14,664152,0.39,0.75
14,664267,2.16,1.125
14,664410,2.53,0.757
14,664586,2.62,0.851
14,664794,2.27,0.7390000000000001
14,665040,0.4,0.8
14,665349,3.38,1.225
14,665507,4.37,0.7929999999999999
14,665685,6.65,1.4580000000000002
14,665858,1.45,0.475
14,666134,2.11,0.637
14,666283,3.25,1.757
14,666523,1.63,1.226
14,666676,2.31,0.672
14,666826,3.17,0.688
14,667114,3.02,1.581
14,667264,4.43,4.386
14,667414,2.1,1.382
14,667591,3.05,1.089
14,667757,5.62,5.063
14,667929,7.04,5.029
14,668081,9.27,17.167
14,668388,8.0,8.511000000000001
14,668550,16.4,14.775
14,668711,2.92,1.65
14,668897,5.13,3.6639999999999997
14,669072,2.4,0.934
14,669215,1.5,0.5579999999999999
14,669355,1.36,1.153
14,669504,0.99,0.78
14,669633,1.19,0.708
14,669815,3.54,1.321
14,669983,4.9,2.3
14,670164,2.9,4.143
14,670440,8.14,16.28
14,670602,10.53,10.856
14,670740,4.57,4.155
14,670917,3.0,2.752
14,671078,3.87,2.3169999999999997
14,671228,5.23,1.749
14,671385,8.2,2.4330000000000003
14,671534,4.98,1.254
14,671706,3.15,0.9570000000000001
14,671859,6.35,3.1439999999999997
14,672021,4.03,2.077
14,672175,2.0,1.6130000000000002
14,672424,2.06,1.205
14,672607,2.14,1.329
14,672730,1.98,1.0759999999999998
14,672886,2.87,1.901
14,673034,1.16,1.45
14,673156,2.53,1.9169999999999998
14,673276,1.32,0.67
14,673408,1.22,0.494
14,673530,1.05,0.43799999999999994
14,673655,1.98,1.584
14,673792,1.3,0.602
14,673969,4.01,2.475
14,674173,3.47,1.3090000000000002
14,674348,5.51,2.296
14,674511,3.71,1.5719999999999998
14,674665,2.5,1.969
14,674829,0.3,0.588
14,674937,1.31,1.12
14,675111,2.29,1.1340000000000001
14,675250,1.98,1.158
14,675420,1.38,0.726
14,675629,5.15,1.886
14,675803,7.16,2.9589999999999996
14,676155,1.28,2.207
14,676324,2.38,1.4509999999999998
14,676465,3.59,1.87
14,676657,8.09,4.149
14,676835,4.93,1.8119999999999998
14,677002,1.51,0.8390000000000001
14,677200,2.87,1.167
14,677373,4.49,1.5019999999999998
14,677494,5.0,1.8319999999999999
14,677665,10.9,4.275
14,677825,6.15,2.6060000000000003
14,677991,2.77,1.2309999999999999
14,678147,2.29,1.7480000000000002
14,678309,6.82,4.7360000000000015
14,678489,1.86,3.72
14,678784,8.17,6.484
14,678944,7.12,2.358
14,679116,2.46,1.374
14,679269,5.77,2.5989999999999998
14,679432,7.29,1.944
14,679613,5.44,1.511
14,679785,5.36,2.127
14,679915,2.25,1.056
14,680097,5.7,1.8630000000000002
14,680239,3.07,1.218
14,680504,0.57,1.14
14,680627,1.18,1.035
14,680763,1.76,0.772
14,680876,2.34,0.478
14,681117,1.92,0.6579999999999999
14,681239,3.32,1.064
14,681389,1.78,0.555
14,681549,1.66,0.8690000000000001
14,681722,3.51,1.819
14,681852,1.11,0.461
14,681965,2.93,1.003
14,682099,1.43,0.524
14,682214,3.19,2.246
14,682399,2.68,1.094
14,682733,2.55,0.8170000000000001
14,682915,1.46,0.695
14,683022,1.09,0.8009999999999999
14,683130,3.19,1.4909999999999999
14,683270,3.35,1.3619999999999999
14,683396,1.81,1.175
14,683567,2.0,1.681
14,683753,1.65,1.058
14,683887,1.92,0.79
14,684026,1.57,0.5770000000000001
14,684234,2.86,1.857
14,684356,3.3,1.844
14,684518,4.42,4.376
14,684687,4.33,1.3119999999999998
14,684859,8.8,2.627
14,685022,9.39,3.049
14,685193,8.22,3.8960000000000004
14,685343,12.81,6.5360000000000005
14,685503,8.63,7.2520000000000024
14,685664,10.45,20.9
14,685930,3.66,4.022
14,686110,5.88,1.798
14,686283,11.89,3.636
14,686454,10.0,5.263
14,686616,3.97,1.661
14,686775,2.99,1.072
14,686948,13.18,4.158
14,687123,6.11,2.314
14,687290,8.23,4.65
14,687453,8.46,5.222
14,687652,2.71,0.985
14,687870,5.1,1.694
14,688045,5.55,1.702
14,688154,2.07,1.02
14,688407,4.96,2.024
14,688546,2.78,1.011
14,688702,1.9,0.579
14,688935,2.75,1.196
14,689111,1.67,0.539
14,689270,2.62,1.11
14,689441,2.82,1.2
14,689617,7.17,2.173
14,689765,14.7,3.2960000000000003
14,689957,5.34,1.8869999999999998
14,690241,1.98,1.7069999999999999
14,690412,2.51,0.866
14,690523,2.41,0.722
14,690713,2.39,1.265
14,690855,2.96,1.244
14,691046,6.03,2.154
14,691155,2.17,0.879
14,691351,1.58,0.888
14,691491,0.87,0.978
14,691745,2.57,1.6269999999999998
14,692055,2.34,1.188
14,692242,2.68,1.403
14,692412,1.86,1.1340000000000001
14,692607,1.9,0.8959999999999999
14,692725,1.44,0.585
14,692870,1.26,0.7
14,693026,2.71,1.633
14,693226,4.15,1.722
14,693373,3.65,1.58
14,693534,2.14,0.93
14,693707,4.98,1.915
14,693878,6.0,1.55
14,694049,6.16,2.24
14,694295,1.42,1.2790000000000001
14,694453,3.2,0.909
14,694648,4.93,1.405
14,694797,3.81,1.266
14,695017,2.97,1.588
14,695165,5.03,1.466
14,695327,3.58,1.421
14,695617,3.38,1.617
14,695788,17.37,7.061
14,695953,7.78,3.722
14,696114,4.39,3.07
14,696285,5.17,1.929
14,696450,3.41,2.158
14,696597,2.21,1.797
14,696770,2.26,0.685
14,696964,1.78,0.8170000000000001
14,697087,2.03,1.068
14,697249,2.67,0.6559999999999999
14,697420,2.24,1.1909999999999998
14,697598,2.99,1.038
14,697746,3.86,1.4240000000000002
14,697857,1.05,0.423
14,698048,2.79,0.684
14,698162,5.34,1.248
14,698316,2.59,0.78
14,698477,4.32,2.0
14,698617,2.1,0.955
14,698759,2.41,1.3619999999999999
14,698900,1.76,0.8759999999999999
14,699104,2.13,0.9059999999999999
14,699253,2.32,1.208
14,699438,1.31,1.149
14,699725,2.57,1.6469999999999998
14,699893,5.52,2.968
14,700022,2.93,1.3559999999999999
14,700218,3.12,3.1519999999999997
14,700404,2.53,1.188
14,700551,4.24,1.0290000000000001
14,700756,6.9,1.9769999999999999
14,700867,6.74,1.291
14,701028,5.12,1.115
14,701299,9.97,2.7239999999999998
14,701471,8.79,3.6319999999999997
14,701671,3.11,2.658
14,701928,2.92,1.7380000000000002
14,702097,3.18,1.359
14,702239,3.22,0.9359999999999999
14,702412,6.72,1.8019999999999998
14,702571,4.38,1.5759999999999998
14,702746,5.34,1.38
14,702905,2.22,0.642
14,703015,1.34,0.465
14,703215,3.6,2.647
14,703364,2.87,1.5430000000000001
14,703598,2.42,3.227
14,703787,5.7,1.875
14,703970,5.36,0.9890000000000001
14,704117,3.52,0.499
14,704253,3.34,0.65
14,704505,3.23,0.657
14,704688,4.25,0.833
14,704801,4.16,0.9079999999999999
14,705002,3.43,0.583
14,705120,5.73,1.137
14,705282,2.76,0.595
14,705440,3.94,0.995
14,705602,6.67,2.391
14,705741,6.24,3.525
14,705935,3.31,3.1830000000000003
14,706157,3.06,2.661
14,706310,1.25,0.551
14,706527,6.43,1.71
14,706689,2.5,0.6579999999999999
14,706854,6.03,2.131
14,706996,1.91,0.8759999999999999
14,707166,2.86,1.071
14,707355,3.61,1.0170000000000001
14,707506,3.3,1.535
14,707636,0.7,0.8640000000000001
14,707788,5.63,3.145
14,707947,10.64,2.653
14,708120,5.0,0.9309999999999999
14,708252,2.54,0.6579999999999999
14,708515,3.28,1.4509999999999998
14,708700,5.5,2.165
14,708837,2.77,0.958
14,709010,5.14,1.577
14,709167,2.82,0.732
14,709301,2.18,0.6990000000000001
14,709524,1.02,0.708
14,709657,3.15,1.507
14,709820,2.66,1.22
14,709982,1.25,1.008
14,710164,1.62,0.866
14,710363,2.37,1.411
14,710506,3.42,1.591
14,710636,1.38,0.701
14,710795,0.93,0.9690000000000001
14,710998,2.01,0.831
14,711213,0.46,0.92
14,711388,1.08,2.0
14,711635,4.04,2.405
14,711800,7.01,1.77
14,711976,3.7,1.44
14,712120,2.58,1.265
14,712282,3.18,0.82
14,712458,3.74,0.8420000000000001
14,712631,2.59,0.838
14,712790,3.65,0.968
14,712958,4.96,1.319
14,713129,5.34,1.274
14,713319,3.59,1.67
14,713485,1.3,0.691
14,713659,1.54,1.1159999999999999
14,713910,0.91,1.338
14,714075,5.54,1.625
14,714225,5.51,1.172
14,714421,3.44,0.95
14,714593,3.14,0.9179999999999999
14,714751,3.64,1.083
14,714914,6.71,2.322
14,715284,2.25,0.915
14,715447,6.26,3.888
14,715709,2.47,1.703
14,715890,3.23,2.41
14,716161,0.34,0.68
14,716283,0.51,1.02
14,716490,0.58,0.637
14,716636,1.35,2.109
14,716801,1.63,3.26
14,716983,1.71,0.872
14,717141,2.89,1.12
14,717322,2.29,0.858
14,717457,1.37,0.561
14,717607,1.15,0.415
14,717746,2.12,1.044
14,717915,4.26,1.8130000000000002
14,718069,5.55,2.6430000000000002
14,718225,3.29,2.55
14,718357,3.66,4.022
14,718515,1.21,2.42
14,718668,1.55,2.9810000000000003
14,718837,3.9,3.362
14,719022,1.89,2.198
14,719284,3.71,2.688
14,719436,4.9,1.2409999999999999
14,719584,4.07,0.902
14,719765,2.14,1.138
14,719932,1.62,0.614
14,720081,6.03,2.03
14,720242,6.52,1.7619999999999998
14,720381,4.5,1.213
14,720543,10.26,3.638
14,720703,1.32,0.805
14,720975,2.08,4.078
14,721132,0.73,0.924
14,721306,1.78,0.904
14,721511,1.91,0.6679999999999999
14,721734,1.64,0.937
14,721894,1.54,1.294
14,722011,3.57,1.725
14,722172,3.81,1.686
14,722332,1.3,0.607
14,722484,2.53,0.9840000000000001
14,722628,1.8,1.2
14,722779,4.17,2.4819999999999998
14,722986,2.21,1.399
14,723133,3.75,5.515
14,723417,1.68,1.6469999999999998
14,723599,3.87,1.64
14,723769,2.81,1.778
14,723955,5.76,5.2360000000000015
14,724121,2.71,3.4739999999999998
14,724311,0.27,0.54
14,724543,2.42,3.27
14,724692,3.44,1.67
14,724856,7.68,2.56
14,725052,6.08,2.0
14,725224,4.33,2.64
14,725386,5.94,4.4
14,725535,3.04,1.3940000000000001
14,725645,3.99,2.217
14,725817,3.26,2.694
14,725979,2.26,4.52
14,726206,0.21,0.42
14,726351,0.34,0.68
14,726533,1.88,0.9690000000000001
14,726697,3.21,2.568
14,726879,1.1,1.111
14,727010,2.16,0.7829999999999999
14,727184,3.07,1.129
14,727370,3.48,2.522
14,727530,4.28,1.692
14,727690,8.07,3.7710000000000004
14,727858,2.41,0.889
14,728027,4.66,1.765
14,728155,2.47,1.229
14,728278,1.21,0.475
14,728480,2.83,0.737
14,728655,4.94,1.058
14,728805,9.42,2.084
14,728919,4.93,1.188
14,729109,5.24,1.9480000000000002
14,729262,2.54,0.8270000000000001
14,729476,3.27,0.779
14,729626,3.06,0.705
14,729791,2.6,0.599
14,729954,2.17,0.7
14,730073,4.24,2.174
14,730233,6.05,3.438
14,730432,3.58,1.9780000000000002
14,730591,3.19,4.623
14,730734,0.3,0.6
14,730865,0.66,1.32
14,731025,0.53,1.06
14,731156,0.73,1.1059999999999999
14,731315,4.63,2.259
14,731487,2.48,0.777
14,731660,1.62,0.585
14,731790,2.59,0.909
14,732013,3.65,0.934
14,732184,2.82,1.19
14,732350,1.92,0.557
14,732617,3.72,0.905
14,732902,2.32,1.064
14,733063,2.28,0.6729999999999999
14,733322,3.48,1.944
14,733437,7.38,3.114
14,733600,3.76,1.119
14,733794,1.43,0.757
14,734032,5.3,4.609
14,734206,9.37,9.465
14,734370,20.88,11.106
14,734529,37.6,15.602
14,734698,4.18,1.874
14,734838,2.06,0.615
14,734998,2.74,0.8590000000000001
14,735160,4.41,1.455
14,735325,2.84,0.621
14,735448,3.38,0.758
14,735624,6.2,1.797
14,735775,3.17,2.935
14,735901,1.15,0.71
14,736024,1.22,0.565
14,736152,1.59,0.665
14,736293,6.36,2.878
14,736453,6.64,3.773
14,736715,1.52,0.8
14,736893,2.49,1.239
14,737063,1.62,0.743
14,737187,1.91,1.016
14,737349,1.39,0.618
14,737567,1.42,0.721
14,737753,1.2,0.625
14,737900,2.7,1.4140000000000001
14,738038,1.06,0.675
14,738161,1.8,1.1540000000000001
14,738296,1.66,0.6609999999999999
14,738449,1.97,0.7909999999999999
14,738629,0.33,0.465
14,738879,1.08,0.9640000000000001
14,739000,1.99,0.934
14,739189,1.94,1.459
14,739485,0.3,0.536
14,739610,2.41,1.9280000000000002
14,739767,2.64,2.129
14,739952,2.11,0.902
14,740104,3.92,1.849
14,740295,2.12,0.972
14,740543,2.81,0.9209999999999999
14,740717,2.66,0.679
14,740857,2.54,0.9009999999999999
14,741060,3.83,1.147
14,741183,1.75,0.578
14,741374,1.2,0.44
14,741498,4.82,1.181
14,741643,3.3,1.012
14,741817,2.14,1.456
14,741969,2.95,1.777
14,742152,4.8,5.393
14,742386,2.03,1.238
14,742557,7.59,4.059
14,742706,2.47,1.229
14,742895,1.38,0.624
14,743077,2.68,1.0390000000000001
14,743239,4.94,3.7710000000000004
14,743408,6.93,3.915
14,743581,1.84,1.3530000000000002
14,743859,2.76,2.319
14,744017,3.45,1.734
14,744181,5.76,5.537999999999999
14,744358,5.4,5.567
14,744508,3.67,2.802
14,744661,2.27,1.484
14,744810,2.85,1.7590000000000001
14,744999,1.16,0.652
14,745161,3.02,1.624
14,745323,3.9,0.9420000000000001
14,745507,3.43,1.412
14,745665,2.05,1.126
14,745852,3.47,3.2430000000000003
14,746055,3.13,4.118
14,746206,1.5,1.546
14,746386,2.96,4.625
14,746529,1.3,1.34
14,746694,1.07,1.244
14,746887,4.42,2.526
14,747075,1.65,1.012
14,747263,3.27,5.5420000000000025
14,747404,5.1,3.4930000000000003
14,747574,8.99,4.967
14,747756,4.75,2.306
14,747922,6.76,2.458
14,748082,4.29,1.8730000000000002
14,748252,2.97,1.3319999999999999
14,748419,3.3,1.347
14,748567,4.74,1.7690000000000001
14,748720,6.24,2.5789999999999997
14,748868,3.69,1.234
14,748990,4.67,1.3780000000000001
14,749153,4.69,1.538
14,749355,4.24,1.198
14,749522,9.55,3.013
14,749711,6.09,3.123
14,749846,2.05,1.376
14,750071,1.31,0.8140000000000001
14,750223,1.32,1.048
14,750438,2.15,0.657
14,750608,2.9,1.115
14,750767,0.95,0.48
14,750944,2.74,1.723
14,751113,1.36,1.214
14,751327,0.73,0.619
14,751464,1.82,1.5290000000000001
14,751580,2.15,2.048
14,751769,1.78,1.7619999999999998
14,751938,2.89,3.141
14,752117,3.12,1.88
14,752266,2.88,1.778
14,752383,1.75,1.036
14,752495,1.39,0.539
14,752621,2.79,0.943
14,752783,3.68,2.272
14,752984,3.41,2.1180000000000003
14,753113,1.92,1.079
14,753326,6.1,4.88
14,753482,1.16,0.614
14,753628,1.38,0.9520000000000001
14,753829,1.83,1.07
14,753980,2.27,1.787
14,754130,1.92,1.097
14,754281,2.1,1.228
14,754475,3.03,2.0069999999999997
14,754592,1.55,1.123
14,754795,4.26,3.3810000000000002
14,754970,2.17,2.782
14,755239,1.52,1.831
14,755397,5.63,3.753
14,755557,2.24,1.3659999999999999
14,755760,3.21,1.2790000000000001
14,755921,1.48,0.804
14,756084,2.71,1.795
14,756254,6.4,2.222
14,756415,1.78,0.47
14,756725,5.63,1.834
14,756905,4.61,1.114
14,757093,2.98,0.8140000000000001
14,757294,2.82,0.86
14,757463,1.99,0.706
14,757614,1.32,0.423
14,757785,2.25,0.688
14,757978,2.99,0.867
14,758137,3.62,1.403
14,758247,1.71,0.564
14,758398,1.33,0.498
14,758513,1.87,1.375
14,758687,1.74,0.784
14,758856,3.17,1.3840000000000001
14,759043,3.97,3.1510000000000002
14,759206,1.68,2.0
14,759573,2.34,1.814
14,759715,2.87,2.278
14,759900,0.75,0.67
14,760049,1.48,0.98
14,760220,2.4,1.569
14,760379,1.41,0.855
14,760506,0.67,0.406
14,760630,2.85,1.7590000000000001
14,760832,2.85,1.524
14,760947,1.22,0.897
14,761145,2.49,1.5759999999999998
14,761295,4.01,2.7089999999999996
14,761504,2.34,0.897
14,761622,0.86,0.48
14,761737,1.7,1.133
14,761873,1.1,0.733
14,761982,2.1,0.9329999999999999
14,762129,4.62,1.324
14,762331,2.03,1.2229999999999999
14,762470,1.45,1.151
14,762645,2.55,1.301
14,762808,3.65,3.147
14,763338,1.71,0.715
14,763531,1.4,0.69
14,763679,2.26,1.5919999999999999
14,763833,3.3,1.719
14,764038,1.55,1.165
14,764168,0.3,0.5660000000000001
14,764287,0.68,1.36
14,764482,1.15,2.3
14,764677,1.76,1.0859999999999999
14,764836,2.44,1.298
14,765042,2.7,1.875
14,765173,2.96,1.339
14,765404,2.8,1.5219999999999998
14,765561,3.22,1.15
14,765757,2.31,1.155
14,765909,1.68,0.812
14,766082,4.0,2.02
14,766304,1.38,0.687
14,766477,1.81,0.736
14,766596,4.71,1.56
14,766778,2.94,1.054
14,766915,1.93,0.6409999999999999
14,767077,2.32,0.8109999999999999
14,767307,5.55,1.9340000000000002
14,767469,4.6,1.575
14,767638,5.96,2.0069999999999997
14,767815,8.13,2.1390000000000002
14,767977,5.29,2.108
14,768160,3.18,3.655
14,768332,2.37,1.959
14,768481,6.36,2.878
14,768642,11.2,3.862
14,768803,5.89,3.681
14,768958,2.62,1.416
14,769164,1.18,0.6559999999999999
14,769347,2.77,1.015
14,769509,2.11,3.197
14,769756,1.93,1.419
14,769922,2.19,2.028
14,770095,1.91,3.3510000000000004
14,770279,1.26,1.909
14,770438,1.47,0.542
14,770645,2.15,0.7709999999999999
14,770800,2.88,0.903
14,771001,2.82,0.779
14,771182,3.33,0.856
14,771354,6.0,1.3359999999999999
14,771535,1.97,0.657
14,771687,3.56,1.656
14,771841,3.89,2.701
14,771985,1.07,1.189
14,772118,0.54,0.45799999999999996
14,772271,1.71,1.069
14,772463,1.09,0.5920000000000001
14,772665,3.41,6.82
14,772857,3.63,1.36
14,773005,2.84,0.77
14,773147,3.02,0.8440000000000001
14,773309,3.08,1.339
14,773421,3.35,1.188
14,773598,3.12,2.0
14,773773,2.27,1.071
14,773938,5.99,3.22
