name,orf_name,chr,start,stop,length,strand,orf_class
MVD1,YNR043W,14,701897,703087,1190,+,Verified
AGA1,YNR044W,14,703701,705878,2177,+,Verified
PET494,YNR045W,14,706141,707610,1469,+,Verified
TRM112,YNR046W,14,707790,708197,407,+,Verified
YNR047W,YNR047W,14,708525,711206,2681,+,Uncharacterized
YNR048W,YNR048W,14,711632,712813,1181,+,Verified
MSO1,YNR049C,14,713025,713657,632,-,Verified
LYS9,YNR050C,14,714050,715390,1340,-,Verified
BRE5,YNR051C,14,716782,718329,1547,-,Verified
POP2,YNR052C,14,719348,720649,1301,-,Verified
NOG2,YNR053C,14,721122,723113,1991,-,Verified
ESF2,YNR054C,14,723357,724307,950,-,Verified
HOL1,YNR055C,14,728427,730187,1760,-,Verified
BIO5,YNR056C,14,731618,733303,1685,-,Verified
BIO4,YNR057C,14,733356,734069,713,-,Verified
BIO3,YNR058W,14,734291,735733,1442,+,Verified
MNT4,YNR059W,14,736803,738545,1742,+,Verified
FRE4,YNR060W,14,739951,742110,2159,+,Verified
YNR061C,YNR061C,14,742881,743540,659,-,Uncharacterized
YNR062C,YNR062C,14,744360,745343,983,-,Uncharacterized
YNR063W,YNR063W,14,746943,748766,1823,+,Uncharacterized
YNR064C,YNR064C,14,749136,750008,872,-,Verified
YNR065C,YNR065C,14,750350,753700,3350,-,Uncharacterized
YNR066C,YNR066C,14,753725,755035,1310,-,Uncharacterized
DSE4,YNR067C,14,755746,759099,3353,-,Verified
YNR068C,YNR068C,14,760067,760885,818,-,Uncharacterized
BSC5,YNR069C,14,761123,762592,1469,-,Verified
YNR070W,YNR070W,14,765375,769376,4001,+,Uncharacterized
YNR071C,YNR071C,14,770440,771468,1028,-,Uncharacterized
HXT17,YNR072W,14,772657,774351,1694,+,Verified
YNR073C,YNR073C,14,774792,776300,1508,-,Uncharacterized
AIF1,YNR074C,14,777602,778738,1136,-,Verified
COS10,YNR075W,14,779916,781040,1124,+,Verified
YNR075C-A,YNR075C-A,14,781511,781603,92,-,Uncharacterized
PAU6,YNR076W,14,781918,782280,362,+,Verified
YNR077C,YNR077C,14,783287,783541,254,-,Dubious
YOL166W-A,YOL166W-A,15,585,740,155,+,Uncharacterized
YOL166C,YOL166C,15,1000,1338,338,-,Dubious
AAD15,YOL165C,15,1647,2078,431,-,Verified
YOL164W-A,YOL164W-A,15,4130,4312,182,+,Uncharacterized
BDS1,YOL164W,15,6175,8115,1940,+,Verified
YOL163W,YOL163W,15,9596,10105,509,+,Uncharacterized
YOL162W,YOL162W,15,10118,10765,647,+,Uncharacterized
PAU20,YOL161C,15,11548,11910,362,-,Uncharacterized
YOL160W,YOL160W,15,14312,14653,341,+,Dubious
YOL159C-A,YOL159C-A,15,15232,15504,272,-,Uncharacterized
YOL159C,YOL159C,15,17280,17795,515,-,Verified
ENB1,YOL158C,15,19490,21310,1820,-,Verified
YOL157C,YOL157C,15,22524,24293,1769,-,Uncharacterized
HXT11,YOL156W,15,25272,26975,1703,+,Verified
YOL155W-A,YOL155W-A,15,27083,27217,134,+,Uncharacterized
HPF1,YOL155C,15,28702,31605,2903,-,Verified
ZPS1,YOL154W,15,34657,35406,749,+,Verified
FRE7,YOL152W,15,40747,42609,1862,+,Verified
GRE2,YOL151W,15,43693,44721,1028,+,Verified
YOL150C,YOL150C,15,44472,44783,311,-,Dubious
DCP1,YOL149W,15,44937,45632,695,+,Verified
SPT20,YOL148C,15,45759,47573,1814,-,Verified
PEX11,YOL147C,15,47932,48642,710,-,Verified
PSF3,YOL146W,15,48863,49447,584,+,Verified
CTR9,YOL145C,15,49554,52787,3233,-,Verified
NOP8,YOL144W,15,53097,54551,1454,+,Verified
RIB4,YOL143C,15,54594,55103,509,-,Verified
RRP40,YOL142W,15,55557,56279,722,+,Verified
PPM2,YOL141W,15,56451,58538,2087,+,Verified
ARG8,YOL140W,15,58759,60030,1271,+,Verified
CDC33,YOL139C,15,60383,61024,641,-,Verified
RTC1,YOL138C,15,61325,65350,4025,-,Verified
BSC6,YOL137W,15,65621,67114,1493,+,Verified
PFK27,YOL136C,15,67561,68754,1193,-,Verified
MED7,YOL135C,15,69376,70044,668,-,Verified
YOL134C,YOL134C,15,70156,70545,389,-,Dubious
HRT1,YOL133W,15,70325,70690,365,+,Verified
GAS4,YOL132W,15,71300,72715,1415,+,Verified
YOL131W,YOL131W,15,73031,73357,326,+,Uncharacterized
ALR1,YOL130W,15,74400,76979,2579,+,Verified
VPS68,YOL129W,15,77560,78114,554,+,Verified
YGK3,YOL128C,15,78352,79479,1127,-,Verified
RPL25,YOL127W,15,80348,81190,842,+,Verified
MDH2,YOL126C,15,81787,82920,1133,-,Verified
TRM13,YOL125W,15,83834,85264,1430,+,Verified
TRM11,YOL124C,15,85456,86757,1301,-,Verified
HRP1,YOL123W,15,87844,89448,1604,+,Verified
SMF1,YOL122C,15,89692,91419,1727,-,Verified
RPS19A,YOL121C,15,92026,92850,824,-,Verified
RPL18A,YOL120C,15,93395,94402,1007,-,Verified
MCH4,YOL119C,15,94856,96361,1505,-,Verified
YOL118C,YOL118C,15,96608,96916,308,-,Dubious
RRI2,YOL117W,15,97551,99488,1937,+,Verified
MSN1,YOL116W,15,99809,100957,1148,+,Verified
PAP2,YOL115W,15,101475,103229,1754,+,Verified
YOL114C,YOL114C,15,103317,103925,608,-,Uncharacterized
SKM1,YOL113W,15,104326,106293,1967,+,Verified
MSB4,YOL112W,15,106710,108188,1478,+,Verified
MDY2,YOL111C,15,108258,108896,638,-,Verified
SHR5,YOL110W,15,109176,109889,713,+,Verified
ZEO1,YOL109W,15,110297,110638,341,+,Verified
INO4,YOL108C,15,111431,111886,455,-,Verified
YOL107W,YOL107W,15,112102,113130,1028,+,Uncharacterized
YOL106W,YOL106W,15,113226,113579,353,+,Dubious
WSC3,YOL105C,15,114138,115808,1670,-,Verified
NDJ1,YOL104C,15,116396,117454,1058,-,Verified
ITR2,YOL103W,15,124001,125830,1829,+,Verified
TPT1,YOL102C,15,125997,126689,692,-,Verified
IZH4,YOL101C,15,126982,127920,938,-,Verified
PKH2,YOL100W,15,129237,132482,3245,+,Verified
YOL099C,YOL099C,15,132017,132508,491,-,Dubious
YOL098C,YOL098C,15,132725,135838,3113,-,Uncharacterized
YOL097W-A,YOL097W-A,15,136220,136405,185,+,Uncharacterized
WRS1,YOL097C,15,136527,137825,1298,-,Verified
COQ3,YOL096C,15,138107,139045,938,-,Verified
HMI1,YOL095C,15,139227,141347,2120,-,Verified
RFC4,YOL094C,15,141584,142555,971,-,Verified
TRM10,YOL093W,15,142815,143696,881,+,Verified
YOL092W,YOL092W,15,144204,145130,926,+,Uncharacterized
SPO21,YOL091W,15,145334,147163,1829,+,Verified
MSH2,YOL090W,15,147382,150276,2894,+,Verified
HAL9,YOL089C,15,150398,153490,3092,-,Verified
MPD2,YOL088C,15,153912,154745,833,-,Verified
YOL087C,YOL087C,15,155287,158637,3350,-,Uncharacterized
YOL086W-A,YOL086W-A,15,159173,159445,272,+,Uncharacterized
ADH1,YOL086C,15,159548,160594,1046,-,Verified
YOL085W-A,YOL085W-A,15,161579,161791,212,+,Dubious
YOL085C,YOL085C,15,161673,162014,341,-,Dubious
PHM7,YOL084W,15,162356,165331,2975,+,Verified
YOL083W,YOL083W,15,165714,166952,1238,+,Uncharacterized
YOL083C-A,YOL083C-A,15,166461,166601,140,-,Dubious
ATG19,YOL082W,15,168727,169974,1247,+,Verified
IRA2,YOL081W,15,171070,180309,9239,+,Verified
REX4,YOL080C,15,180558,181427,869,-,Verified
YOL079W,YOL079W,15,181057,181455,398,+,Dubious
AVO1,YOL078W,15,181682,185212,3530,+,Verified
ATP19,YOL077W-A,15,185438,185644,206,+,Verified
BRX1,YOL077C,15,185848,186723,875,-,Verified
MDM20,YOL076W,15,187024,189414,2390,+,Verified
YOL075C,YOL075C,15,189658,193542,3884,-,Uncharacterized
YOL073C,YOL073C,15,193832,194800,968,-,Uncharacterized
THP1,YOL072W,15,194970,196337,1367,+,Verified
EMI5,YOL071W,15,196507,196995,488,+,Verified
NBA1,YOL070C,15,197220,198725,1505,-,Verified
NUF2,YOL069W,15,198942,200297,1355,+,Verified
HST1,YOL068C,15,200368,201879,1511,-,Verified
RTG1,YOL067C,15,201985,202518,533,-,Verified
RIB2,YOL066C,15,202696,204471,1775,-,Verified
INP54,YOL065C,15,204731,205885,1154,-,Verified
MET22,YOL064C,15,206103,207176,1073,-,Verified
CRT10,YOL063C,15,207392,210265,2873,-,Verified
APM4,YOL062C,15,210520,211995,1475,-,Verified
PRS5,YOL061W,15,212244,213734,1490,+,Verified
MAM3,YOL060C,15,214017,216137,2120,-,Verified
GPD2,YOL059W,15,217126,218448,1322,+,Verified
ARG1,YOL058W,15,219210,220472,1262,+,Verified
YOL057W,YOL057W,15,220766,222901,2135,+,Uncharacterized
GPM3,YOL056W,15,223267,224178,911,+,Verified
THI20,YOL055C,15,224419,226074,1655,-,Verified
PSH1,YOL054W,15,228613,229833,1220,+,Uncharacterized
AIM39,YOL053W,15,230084,231271,1187,+,Uncharacterized
DDR2,YOL052C-A,15,231569,231754,185,-,Verified
SPE2,YOL052C,15,232445,233635,1190,-,Verified
GAL11,YOL051W,15,234939,238184,3245,+,Verified
YOL050C,YOL050C,15,237881,238201,320,-,Dubious
GSH2,YOL049W,15,238618,240093,1475,+,Verified
YOL048C,YOL048C,15,240203,241309,1106,-,Uncharacterized
YOL047C,YOL047C,15,241613,242746,1133,-,Uncharacterized
YOL046C,YOL046C,15,243465,244139,674,-,Dubious
PSK2,YOL045W,15,243496,246801,3305,+,Verified
PEX15,YOL044W,15,247149,248300,1151,+,Verified
NTG2,YOL043C,15,248391,249533,1142,-,Verified
NGL1,YOL042W,15,249824,250915,1091,+,Verified
NOP12,YOL041C,15,251266,252645,1379,-,Verified
RPS15,YOL040C,15,253148,253576,428,-,Verified
RPP2A,YOL039W,15,254296,254616,320,+,Verified
YOL038C-A,YOL038C-A,15,254925,255020,95,-,Uncharacterized
PRE6,YOL038W,15,255336,256100,764,+,Verified
YOL037C,YOL037C,15,256665,257018,353,-,Dubious
YOL036W,YOL036W,15,256744,259029,2285,+,Uncharacterized
YOL035C,YOL035C,15,258802,259104,302,-,Dubious
SMC5,YOL034W,15,259924,263205,3281,+,Verified
MSE1,YOL033W,15,263476,265086,1610,+,Verified
OPI10,YOL032W,15,265430,266170,740,+,Verified
SIL1,YOL031C,15,266265,267530,1265,-,Verified
GAS5,YOL030W,15,268188,269642,1454,+,Verified
YOL029C,YOL029C,15,269816,270421,605,-,Uncharacterized
YAP7,YOL028C,15,270634,271371,737,-,Verified
MDM38,YOL027C,15,272004,273725,1721,-,Verified
MIM1,YOL026C,15,274013,274354,341,-,Verified
LAG2,YOL025W,15,274958,276940,1982,+,Verified
YOL024W,YOL024W,15,277087,277605,518,+,Uncharacterized
IFM1,YOL023W,15,278057,280087,2030,+,Verified
TSR4,YOL022C,15,280273,281499,1226,-,Uncharacterized
DIS3,YOL021C,15,282422,285427,3005,-,Verified
TAT2,YOL020W,15,286173,287951,1778,+,Verified
YOL019W-A,YOL019W-A,15,288421,288573,152,+,Uncharacterized
YOL019W,YOL019W,15,288899,290554,1655,+,Uncharacterized
TLG2,YOL018C,15,290882,292075,1193,-,Verified
ESC8,YOL017W,15,292530,294674,2144,+,Verified
CMK2,YOL016C,15,294778,296121,1343,-,Verified
IRC10,YOL015W,15,297079,298839,1760,+,Verified
YOL014W,YOL014W,15,299694,300068,374,+,Uncharacterized
YOL013W-B,YOL013W-B,15,300691,300981,290,+,Dubious
YOL013W-A,YOL013W-A,15,301048,301239,191,+,Uncharacterized
HRD1,YOL013C,15,301381,303036,1655,-,Verified
HTZ1,YOL012C,15,303580,303984,404,-,Verified
PLB3,YOL011W,15,305350,307410,2060,+,Verified
RCL1,YOL010W,15,307939,309042,1103,+,Verified
MDM12,YOL009C,15,309325,310140,815,-,Verified
COQ10,YOL008W,15,310313,310936,623,+,Verified
CSI2,YOL007C,15,311343,312368,1025,-,Verified
TOP1,YOL006C,15,313079,315388,2309,-,Verified
RPB11,YOL005C,15,315814,316176,362,-,Verified
SIN3,YOL004W,15,316939,321549,4610,+,Verified
PFA4,YOL003C,15,321859,322995,1136,-,Verified
IZH2,YOL002C,15,323412,324365,953,-,Verified
PHO80,YOL001W,15,325250,326131,881,+,Verified
RRP6,YOR001W,15,326833,329034,2201,+,Verified
ALG6,YOR002W,15,329418,331052,1634,+,Verified
YSP3,YOR003W,15,331456,332892,1436,+,Verified
UTP23,YOR004W,15,333593,334357,764,+,Verified
DNL4,YOR005C,15,334510,337344,2834,-,Verified
TSR3,YOR006C,15,337681,338622,941,-,Uncharacterized
SGT2,YOR007C,15,338939,339979,1040,-,Verified
SLG1,YOR008C,15,341279,342415,1136,-,Verified
YOR008C-A,YOR008C-A,15,342858,343082,224,-,Uncharacterized
YOR008W-B,YOR008W-B,15,343929,344030,101,+,Dubious
TIR4,YOR009W,15,344335,345798,1463,+,Verified
TIR2,YOR010C,15,346195,346950,755,-,Verified
AUS1,YOR011W,15,349679,353863,4184,+,Verified
YOR011W-A,YOR011W-A,15,355652,355858,206,+,Uncharacterized
YOR012W,YOR012W,15,356543,356956,413,+,Uncharacterized
IRC11,YOR013W,15,356751,357221,470,+,Dubious
RTS1,YOR014W,15,357674,359947,2273,+,Verified
YOR015W,YOR015W,15,359993,360352,359,+,Dubious
ERP4,YOR016C,15,360461,361084,623,-,Verified
PET127,YOR017W,15,361412,363814,2402,+,Verified
ROD1,YOR018W,15,364369,366882,2513,+,Verified
YOR019W,YOR019W,15,368127,370319,2192,+,Verified
HSP10,YOR020C,15,370524,370844,320,-,Verified
YOR020W-A,YOR020W-A,15,371685,371957,272,+,Uncharacterized
YOR021C,YOR021C,15,372798,373439,641,-,Uncharacterized
YOR022C,YOR022C,15,373710,375857,2147,-,Uncharacterized
AHC1,YOR023C,15,376012,377712,1700,-,Verified
YOR024W,YOR024W,15,377847,378170,323,+,Dubious
HST3,YOR025W,15,378219,379562,1343,+,Verified
BUB3,YOR026W,15,379781,380806,1025,+,Verified
STI1,YOR027W,15,381053,382822,1769,+,Verified
CIN5,YOR028C,15,383533,384420,887,-,Verified
YOR029W,YOR029W,15,384600,384935,335,+,Dubious
DFG16,YOR030W,15,386825,388684,1859,+,Verified
CRS5,YOR031W,15,389213,389422,209,+,Verified
HMS1,YOR032C,15,389771,391075,1304,-,Verified
YOR032W-A,YOR032W-A,15,392176,392376,200,+,Uncharacterized
EXO1,YOR033C,15,392416,394524,2108,-,Verified
AKR2,YOR034C,15,394837,397086,2249,-,Verified
YOR034C-A,YOR034C-A,15,397426,397668,242,-,Uncharacterized
SHE4,YOR035C,15,397735,400104,2369,-,Verified
PEP12,YOR036W,15,400348,401214,866,+,Verified
CYC2,YOR037W,15,401555,402655,1100,+,Verified
HIR2,YOR038C,15,402761,405388,2627,-,Verified
CKB2,YOR039W,15,405768,406544,776,+,Verified
GLO4,YOR040W,15,407064,407921,857,+,Verified
YOR041C,YOR041C,15,408358,408789,431,-,Dubious
CUE5,YOR042W,15,408425,409660,1235,+,Verified
WHI2,YOR043W,15,410870,412330,1460,+,Verified
IRC23,YOR044W,15,413007,413480,473,+,Verified
TOM6,YOR045W,15,413852,414037,185,+,Verified
DBP5,YOR046C,15,414460,415908,1448,-,Verified
STD1,YOR047C,15,416348,417682,1334,-,Verified
RAT1,YOR048C,15,418631,421651,3020,-,Verified
RSB1,YOR049C,15,422669,423733,1064,-,Verified
YOR050C,YOR050C,15,424272,424619,347,-,Dubious
YOR051C,YOR051C,15,424848,426086,1238,-,Uncharacterized
YOR052C,YOR052C,15,426774,427226,452,-,Verified
YOR053W,YOR053W,15,427819,428160,341,+,Dubious
VHS3,YOR054C,15,427835,429859,2024,-,Verified
YOR055W,YOR055W,15,429480,429914,434,+,Dubious
NOB1,YOR056C,15,430249,431628,1379,-,Verified
SGT1,YOR057W,15,432188,433375,1187,+,Verified
ASE1,YOR058C,15,433690,436347,2657,-,Verified
YOR059C,YOR059C,15,438908,440260,1352,-,Uncharacterized
YOR060C,YOR060C,15,440392,441165,773,-,Uncharacterized
CKA2,YOR061W,15,441536,442555,1019,+,Verified
YOR062C,YOR062C,15,442727,443533,806,-,Uncharacterized
RPL3,YOR063W,15,444688,445851,1163,+,Verified
YNG1,YOR064C,15,446081,446740,659,-,Verified
CYT1,YOR065W,15,447441,448370,929,+,Verified
MSA1,YOR066W,15,449438,451327,1889,+,Uncharacterized
ALG8,YOR067C,15,451731,453464,1733,-,Verified
VPS5,YOR069W,15,453770,455797,2027,+,Verified
VAM10,YOR068C,15,453871,454215,344,-,Verified
GYP1,YOR070C,15,455909,457822,1913,-,Verified
NRT1,YOR071C,15,459482,461278,1796,-,Verified
YOR072W,YOR072W,15,461504,461818,314,+,Dubious
YOR072W-A,YOR072W-A,15,461793,462041,248,+,Dubious
YOR072W-B,YOR072W-B,15,464471,464632,161,+,Uncharacterized
SGO1,YOR073W,15,464773,466545,1772,+,Verified
CDC21,YOR074C,15,466677,467591,914,-,Verified
YOR073W-A,YOR073W-A,15,467392,467625,233,+,Dubious
UFE1,YOR075W,15,468214,469254,1040,+,Verified
SKI7,YOR076C,15,469379,471622,2243,-,Verified
RTS2,YOR077W,15,471901,472599,698,+,Verified
BUD21,YOR078W,15,472727,473371,644,+,Verified
ATX2,YOR079C,15,473477,474418,941,-,Verified
DIA2,YOR080W,15,474554,476794,2240,+,Verified
TGL5,YOR081C,15,476941,479190,2249,-,Verified
YOR082C,YOR082C,15,479298,479639,341,-,Dubious
WHI5,YOR083W,15,479535,480422,887,+,Verified
LPX1,YOR084W,15,480589,481752,1163,+,Verified
OST3,YOR085W,15,482035,483087,1052,+,Verified
TCB1,YOR086C,15,483221,486781,3560,-,Verified
YVC1,YOR087W,15,487709,489736,2027,+,Verified
VPS21,YOR089C,15,490198,490830,632,-,Verified
PTC5,YOR090C,15,491125,492843,1718,-,Verified
TMA46,YOR091W,15,493434,494471,1037,+,Verified
ECM3,YOR092W,15,495128,496969,1841,+,Verified
YOR093C,YOR093C,15,497507,502453,4946,-,Uncharacterized
ARF3,YOR094W,15,502796,503347,551,+,Verified
RKI1,YOR095C,15,503553,504329,776,-,Verified
RPS7A,YOR096W,15,505795,506768,973,+,Verified
YOR097C,YOR097C,15,506979,507506,527,-,Uncharacterized
NUP1,YOR098C,15,507949,511179,3230,-,Verified
KTR1,YOR099W,15,511826,513007,1181,+,Verified
CRC1,YOR100C,15,513296,514279,983,-,Verified
RAS1,YOR101W,15,515245,516174,929,+,Verified
YOR102W,YOR102W,15,516424,516774,350,+,Dubious
OST2,YOR103C,15,516450,516842,392,-,Verified
PIN2,YOR104W,15,517643,518491,848,+,Verified
YOR105W,YOR105W,15,518196,518522,326,+,Dubious
VAM3,YOR106W,15,519122,519973,851,+,Verified
RGS2,YOR107W,15,521354,522283,929,+,Verified
LEU9,YOR108W,15,523028,524842,1814,+,Verified
YOR108C-A,YOR108C-A,15,524606,524815,209,-,Dubious
INP53,YOR109W,15,525279,528602,3323,+,Verified
TFC7,YOR110W,15,528942,530249,1307,+,Verified
YOR111W,YOR111W,15,530430,531128,698,+,Uncharacterized
CEX1,YOR112W,15,531509,533794,2285,+,Verified
AZF1,YOR113W,15,534076,536820,2744,+,Verified
YOR114W,YOR114W,15,537571,538455,884,+,Uncharacterized
TRS33,YOR115C,15,538660,539466,806,-,Verified
RPO31,YOR116C,15,539764,544146,4382,-,Verified
RPT5,YOR117W,15,545030,546334,1304,+,Verified
RTC5,YOR118W,15,546858,548561,1703,+,Uncharacterized
RIO1,YOR119C,15,548793,550247,1454,-,Verified
GCY1,YOR120W,15,551115,552053,938,+,Verified
YOR121C,YOR121C,15,551799,552104,305,-,Dubious
PFY1,YOR122C,15,552299,552888,589,-,Verified
LEO1,YOR123C,15,553177,554571,1394,-,Verified
UBP2,YOR124C,15,554825,558643,3818,-,Verified
CAT5,YOR125C,15,559031,559732,701,-,Verified
IAH1,YOR126C,15,559962,560678,716,-,Verified
RGA1,YOR127W,15,561171,564194,3023,+,Verified
ADE2,YOR128C,15,564477,566192,1715,-,Verified
AFI1,YOR129C,15,566878,569559,2681,-,Verified
ORT1,YOR130C,15,569930,570808,878,-,Verified
YOR131C,YOR131C,15,572183,572839,656,-,Uncharacterized
VPS17,YOR132W,15,573176,574831,1655,+,Verified
EFT1,YOR133W,15,575099,577627,2528,+,Verified
BAG7,YOR134W,15,578565,579794,1229,+,Verified
IRC14,YOR135C,15,580160,580501,341,-,Dubious
IDH2,YOR136W,15,580251,581360,1109,+,Verified
SIA1,YOR137C,15,581814,583682,1868,-,Verified
RUP1,YOR138C,15,584310,586325,2015,-,Verified
YOR139C,YOR139C,15,586951,587343,392,-,Dubious
SFL1,YOR140W,15,586982,589282,2300,+,Verified
ARP8,YOR141C,15,589943,592588,2645,-,Verified
LSC1,YOR142W,15,593058,594047,989,+,Verified
THI80,YOR143C,15,601384,602343,959,-,Verified
ELG1,YOR144C,15,602718,605093,2375,-,Verified
PNO1,YOR145C,15,605348,606172,824,-,Verified
YOR146W,YOR146W,15,605874,606179,305,+,Dubious
MDM32,YOR147W,15,606608,608476,1868,+,Verified
SPP2,YOR148C,15,608641,609198,557,-,Verified
SMP3,YOR149C,15,609839,611389,1550,-,Verified
MRPL23,YOR150W,15,612000,612491,491,+,Verified
RPB2,YOR151C,15,612998,616672,3674,-,Verified
YOR152C,YOR152C,15,617519,618289,770,-,Uncharacterized
PDR5,YOR153W,15,619841,624376,4535,+,Verified
SLP1,YOR154W,15,624730,626493,1763,+,Uncharacterized
ISN1,YOR155C,15,626629,627981,1352,-,Verified
NFI1,YOR156C,15,628361,630541,2180,-,Verified
PUP1,YOR157C,15,630967,631752,785,-,Verified
PET123,YOR158W,15,632165,633121,956,+,Verified
SME1,YOR159C,15,633283,633567,284,-,Verified
MTR10,YOR160W,15,633840,636758,2918,+,Verified
PNS1,YOR161C,15,636940,638559,1619,-,Verified
YOR161W-A,YOR161W-A,15,637575,637655,80,+,Dubious
YOR161W-B,YOR161W-B,15,637976,638236,260,+,Dubious
YOR161C-C,YOR161C-C,15,639122,639268,146,-,Uncharacterized
YRR1,YOR162C,15,639561,641993,2432,-,Verified
DDP1,YOR163W,15,642742,643308,566,+,Verified
YOR164C,YOR164C,15,643395,644333,938,-,Verified
SEY1,YOR165W,15,644567,646897,2330,+,Verified
SWT1,YOR166C,15,647127,648503,1376,-,Verified
RPS28A,YOR167C,15,648805,649008,203,-,Verified
GLN4,YOR168W,15,649304,651733,2429,+,Verified
YOR169C,YOR169C,15,651377,651841,464,-,Dubious
YOR170W,YOR170W,15,651859,652164,305,+,Dubious
LCB4,YOR171C,15,652011,653885,1874,-,Verified
YRM1,YOR172W,15,654211,656571,2360,+,Verified
DCS2,YOR173W,15,657265,658326,1061,+,Verified
MED4,YOR174W,15,658748,659602,854,+,Verified
ALE1,YOR175C,15,659816,661675,1859,-,Verified
HEM15,YOR176W,15,662402,663583,1181,+,Verified
MPC54,YOR177C,15,665786,667180,1394,-,Verified
GAC1,YOR178C,15,667861,670242,2381,-,Verified
SYC1,YOR179C,15,671846,672412,566,-,Verified
DCI1,YOR180C,15,674353,675168,815,-,Verified
LAS17,YOR181W,15,675940,677841,1901,+,Verified
RPS30B,YOR182C,15,678192,678794,602,-,Verified
FYV12,YOR183W,15,678873,679262,389,+,Uncharacterized
SER1,YOR184W,15,679358,680545,1187,+,Verified
GSP2,YOR185C,15,681445,682107,662,-,Verified
YOR186W,YOR186W,15,683112,683546,434,+,Uncharacterized
YOR186C-A,YOR186C-A,15,683330,683539,209,-,Dubious
TUF1,YOR187W,15,684031,685344,1313,+,Verified
MSB1,YOR188W,15,685768,689181,3413,+,Verified
IES4,YOR189W,15,689625,689975,350,+,Verified
SPR1,YOR190W,15,690696,692033,1337,+,Verified
ULS1,YOR191W,15,692476,697335,4859,+,Verified
THI72,YOR192C,15,698769,700568,1799,-,Verified
YOR192C-C,YOR192C-C,15,703989,704225,236,-,Uncharacterized
PEX27,YOR193W,15,710447,711577,1130,+,Verified
TOA1,YOR194C,15,711684,712544,860,-,Verified
SLK19,YOR195W,15,712867,715332,2465,+,Verified
LIP5,YOR196C,15,715594,716838,1244,-,Verified
MCA1,YOR197W,15,717087,718385,1298,+,Verified
BFR1,YOR198C,15,718654,720066,1412,-,Verified
YOR199W,YOR199W,15,720182,720511,329,+,Dubious
YOR200W,YOR200W,15,720418,720816,398,+,Dubious
MRM1,YOR201C,15,720471,721709,1238,-,Verified
HIS3,YOR202W,15,721947,722609,662,+,Verified
YOR203W,YOR203W,15,722566,722919,353,+,Dubious
DED1,YOR204W,15,722912,724726,1814,+,Verified
LRC5,YOR205C,15,725565,727235,1670,-,Uncharacterized
NOC2,YOR206W,15,727513,729645,2132,+,Verified
RET1,YOR207C,15,730009,733458,3449,-,Verified
PTP2,YOR208W,15,733926,736178,2252,+,Verified
NPT1,YOR209C,15,736438,737727,1289,-,Verified
RPB10,YOR210W,15,738321,738533,212,+,Verified
MGM1,YOR211C,15,738925,741570,2645,-,Verified
STE4,YOR212W,15,742911,744182,1271,+,Verified
SAS5,YOR213C,15,744536,745282,746,-,Verified
YOR214C,YOR214C,15,745594,746304,710,-,Uncharacterized
AIM41,YOR215C,15,746726,747283,557,-,Uncharacterized
RUD3,YOR216C,15,747526,748980,1454,-,Verified
RFC1,YOR217W,15,749302,751887,2585,+,Verified
YOR218C,YOR218C,15,751477,751896,419,-,Dubious
STE13,YOR219C,15,752215,755010,2795,-,Verified
RCN2,YOR220W,15,755329,756126,797,+,Uncharacterized
MCT1,YOR221C,15,756477,757559,1082,-,Verified
ODC2,YOR222W,15,758331,759254,923,+,Verified
YOR223W,YOR223W,15,759783,760661,878,+,Uncharacterized
RPB8,YOR224C,15,760826,761266,440,-,Verified
YOR225W,YOR225W,15,761393,761722,329,+,Dubious
ISU2,YOR226C,15,761615,762085,470,-,Verified
YOR227W,YOR227W,15,762826,766566,3740,+,Verified
YOR228C,YOR228C,15,766870,767778,908,-,Verified
WTM2,YOR229W,15,768410,769813,1403,+,Verified
WTM1,YOR230W,15,770801,772114,1313,+,Verified
MKK1,YOR231W,15,772602,774128,1526,+,Verified
YOR231C-A,YOR231C-A,15,773164,773364,200,-,Dubious
MGE1,YOR232W,15,774574,775260,686,+,Verified
